uid	gender	age	city	state	country	ethnicity
-3941116468337608756	x	x	Hermosa Beach	California	United States	x
224423730501018809	x	x	Carlsbad	California	United States	x
1490998502378968723	x	x	x	x	x	x
6234432326391461392	male	73.0	Burwell	England	United Kingdom	black
-4403522033344331460	male	26.0	Jersey City	New Jersey	United States	black
7537944622350464300	female	x	San Francisco	California	United States	white
-1254980546469123311	x	x	x	x	Slovenia	x
-5044788246776392663	female	22.0	Baton Rouge	Louisiana	United States	black
761040087964497258	male	x	Calabasas	California	United States	hispanic
-7683450982301782509	female	24.0	x	Victoria	Australia	white
1197764315586063975	female	35.0	x	x	United States	white
7666307194426145045	x	x	Carlisle	England	United Kingdom	x
881670735204572305	male	26.0	x	x	x	white
-9013662223232853642	female	32.0	x	x	x	white
5590155176174373833	male	25.0	Philadelphia	Pennsylvania	United States	black
6217037925032788038	female	24.0	x	x	United Kingdom	white
7022484044769761203	x	x	x	x	x	x
-1459929262887170431	female	21.0	x	Texas	United States	white
-8006189089666688046	x	x	x	x	x	x
-2939566737775866763	female	22.0	Salisbury	England	United Kingdom	white
4263469471707133917	male	33.0	White Plains	New York	United States	hispanic
6155406051147454747	male	38.0	Chesterfield	England	United Kingdom	white
2768197385845902340	male	36.0	x	x	x	white
2118157538123820250	male	53.0	Austin	Texas	United States	white
4820150908137615476	female	22.0	x	x	United Kingdom	hispanic
-7274489117914956211	male	58.0	x	x	x	white
-4905633176379587837	x	x	x	x	United States	x
-6951462512047990665	x	x	x	x	x	x
-4701832035593746550	female	27.0	x	x	x	white
3376195631984196152	female	20.0	Santa Maria da Feira	Aveiro District	Portugal	white
-7895329447001361269	male	25.0	x	x	x	white
-930460051827908765	female	35.0	New York	New York	United States	white
3124997209262045582	x	x	x	x	Australia	x
8076056773283006855	female	23.0	Charleston	West Virginia	United States	asian
-3932417153783624408	male	39.0	Cherry Hill	New Jersey	United States	white
7241079524388208239	male	38.0	DFW Airport	Texas	United States	white
-7144298678220120334	female	23.0	Annapolis	Maryland	United States	white
4281497359596160399	x	x	x	x	x	x
7177815255829605725	male	x	Mesa	Arizona	United States	asian
-5216087398035689099	x	x	Sydney	New South Wales	Australia	x
9132987731943008655	female	21.0	Moreno Valley	California	United States	black
-4366714422429803190	x	x	x	x	x	x
3042810398180286233	male	37.0	x	x	x	white
3557964708151585547	male	24.0	Reno	Nevada	United States	white
-863116881232339371	female	21.0	Elizabeth	New Jersey	United States	black
-419538090926599259	x	x	x	England	United Kingdom	x
-1581963362374979306	male	38.0	Karachi	Sindh	Pakistan	hispanic
-7347159115820824931	x	x	x	x	x	x
7064766409152428310	female	27.0	Melbourne	Victoria	Australia	white
-2588768561414340650	x	x	Nowergup	Western Australia	Australia	x
-4352921753022926699	x	x	x	x	x	x
2439425150261796691	female	40.0	x	North Carolina	United States	white
-1492329595673435676	x	x	x	x	x	x
-5633384072800766399	x	x	x	x	x	x
-6945404973690336068	x	x	Oxford	Mississippi	United States	x
4328361109796420901	x	x	Exeter	England	United Kingdom	x
7876938311110871197	x	x	x	x	x	x
-3059125404333304539	x	x	x	California	United States	x
1488745744778467191	female	28.0	x	x	x	white
-8781629499233381330	male	25.0	Monroe	Louisiana	United States	black
-229373428436892948	female	50.0	x	x	x	white
-3053338310944662053	male	68.0	x	Georgia	United States	white
-2503719439601323048	female	21.0	Columbia	Maryland	United States	asian
4473800035416108458	x	x	x	x	Australia	x
-7663668799902627894	female	26.0	Augusta	Georgia	United States	black
-7601526048267982680	x	x	Buenos Aires	Buenos Aires	Argentina	x
8242145383804822559	male	x	Granbury	Texas	United States	black
9120769363901154725	male	28.0	Kochi	Kerala	India	hispanic
-4328629216941998984	female	25.0	x	England	United Kingdom	white
-3329321669754024500	x	x	Gold Coast	Queensland	Australia	x
-4964535964522587499	male	28.0	Eshowe	KwaZulu-Natal	South Africa	black
-6429858567939407847	female	31.0	Sacramento	California	United States	white
-3839390379793073615	female	28.0	Dallas	Texas	United States	white
-6831137454999734737	female	30.0	Melbourne	Victoria	Australia	white
4285256233037542047	x	x	x	x	x	x
-5773974259535998448	male	60.0	Midland	Michigan	United States	white
632482198051940958	x	x	Charlotte	North Carolina	United States	x
-8469835349877350822	male	23.0	x	Delhi	India	asian
-7278646292989792179	male	44.0	x	x	x	white
-6566916458140128075	male	50.0	x	England	United Kingdom	white
-7160004143961871340	x	x	x	x	x	x
-6705265281539750138	male	44.0	Independence	Kansas	United States	white
1144501742040021392	x	x	x	x	United Kingdom	x
-6816772607533180535	female	27.0	Los Angeles	California	United States	black
-8151163246181652887	x	x	x	x	x	x
-525200403330239347	female	33.0	Brighton	England	United Kingdom	white
-6799136087417831201	male	24.0	x	x	x	white
583052966368937494	male	44.0	College Park	MD	United States	white
-2293180168487378857	female	56.0	Independence	Kansas	United States	white
6673085586046328360	x	x	x	x	x	x
-7794769932334653223	x	x	x	x	x	x
6071794008087805395	x	x	x	x	x	x
6255548494606564540	female	36.0	x	x	x	black
-4861274956098582383	male	36.0	Toronto	Ontario	Canada	white
6202938649311696493	female	31.0	London	England	United Kingdom	white
-4850478676930591041	male	32.0	x	x	Netherlands	hispanic
-5164864658586541298	x	x	x	Scotland	United Kingdom	x
-4646928501427658353	male	45.0	Chicago	Illinois	United States	black
-235129901594392815	x	x	x	x	x	x
-2325495694338579278	female	x	Houston	Texas	United States	black
5366046857554051214	male	32.0	x	x	x	hispanic
6922312204987157954	female	22.0	Denver	Colorado	United States	hispanic
4195364476103607883	female	41.0	Weston-super-Mare	England	United Kingdom	black
8667530368079408227	female	24.0	x	x	x	black
-8287525684530117085	female	35.0	x	x	x	white
-3107156518869831739	male	30.0	London	England	United Kingdom	white
4966456990263544267	x	x	Llanfairpwllgwyngyll	Wales	United Kingdom	x
2443952417343591774	female	23.0	A Coruña	Galicia	Spain	white
4526100781732701493	x	x	Northfield	MN	United States	x
5022466931143779728	x	x	x	x	x	x
-7769212110706203817	male	21.0	x	x	Philippines	asian
-3374157538715527064	male	33.0	Boston	Massachusetts	United States	white
1218650195861410185	x	x	x	x	x	x
85649163557238453	male	35.0	Charlottesville	Virginia	United States	white
-1129506506961577948	male	22.0	Los Angeles	California	United States	white
-3942023662230386619	male	51.0	Austin	Texas	United States	black
5615262715867491657	female	62.0	Philadelphia	Pennsylvania	United States	black
3179696188302313343	x	x	Grahamstown	Eastern Cape	South Africa	x
2439382767451942295	female	28.0	x	Kansas	United States	white
-6478742465769510616	x	x	Hampton	Virginia	United States	x
4334051720796221059	x	x	Bhubaneswar	Odisha	India	x
-1163304896366686308	male	25.0	Maun	North-West District	Botswana	black
-2924320751394998955	male	48.0	Dunwich	Queensland	Australia	white
-1966923046266953438	x	x	Los Angeles	California	United States	x
-6076191078269672002	x	x	x	x	x	x
3471105446415217666	x	x	x	x	x	x
-2551624331392638614	male	32.0	Cheras	Selangor	Malaysia	black
-1926586222235840521	x	x	x	x	United States	x
-5128013636041579123	male	30.0	x	x	x	white
8661572193673428200	x	x	x	x	India	x
4931468673173582987	male	44.0	Fort Worth	Texas	United States	white
-6498444244574691111	male	43.0	x	x	x	white
-337821472079186353	male	27.0	x	x	x	white
3910256191862814835	x	x	Pilot Point	Texas	United States	x
-6855623946006895944	x	x	Wigan	England	United Kingdom	x
-3300508983516209734	male	40.0	x	x	x	asian
-1045862417618038811	x	x	x	x	x	x
-3800533052205444148	male	x	Detroit	Michigan	United States	white
-2768498669574590609	x	x	x	x	x	x
-4883082361684201361	female	27.0	Kotzebue	Alaska	United States	asian
-2588684103365156390	female	24.0	Boca Raton	Florida	United States	asian
2109432224925763462	x	x	x	x	x	x
-6668316118343736325	female	21.0	x	New York	United States	asian
7307801412462690137	x	x	x	x	United States	x
6622332418889253765	x	x	x	x	x	x
9022939970189835911	male	32.0	New York	New York	United States	hispanic
-1575121504518235236	x	x	Fukushima	Fukushima	Japan	x
-8378760594073941178	x	x	x	x	x	x
-4453623872404421569	x	x	x	x	x	x
2585395586190422153	male	11.0	Auburn	California	United States	white
-200151008555540943	male	37.0	x	England	United Kingdom	black
-1881308362326034657	male	50.0	San Diego	California	United States	white
2490946981310950222	female	28.0	Melbourne	Victoria	Australia	white
3637403682511153820	x	x	x	x	x	x
6025053694549985889	female	21.0	x	x	x	white
-4598630999429647125	female	22.0	x	x	x	white
-4171320838988286590	male	x	Lahaina	Hawaii	United States	hispanic
-1644630942085645645	male	x	Hillsboro	KS	United States	white
7399452079121903054	x	x	Northville	New York	United States	x
-7074220846913653867	male	30.0	x	x	x	black
-771446166778210505	male	22.0	x	x	x	black
-2980481053242373040	female	29.0	x	x	x	white
5975286849862144923	female	24.0	x	x	x	white
-8380572388948303053	male	66.0	x	x	x	hispanic
5350026435496966177	x	x	x	x	x	x
-9221767220136109687	x	x	x	x	United Kingdom	x
-5013974677775462900	x	x	x	England	United Kingdom	x
97677083846713681	female	32.0	Belleville	Illinois	United States	white
-1878911331521718949	male	28.0	Perth	Western Australia	Australia	white
8325036502162953890	female	46.0	x	x	Nigeria	black
1870755405162877447	female	51.0	x	England	United Kingdom	white
1085869028337701964	male	28.0	x	x	United Kingdom	white
6737197770082215964	x	x	Chicago	Illinois	United States	x
259364475855417351	female	24.0	Tulsa	Oklahoma	United States	black
-1407288034309756956	female	47.0	x	x	x	white
-2858060448734345413	male	33.0	x	x	x	asian
-1295884395923337049	female	26.0	x	x	x	asian
-6979496854889424454	male	29.0	Makati	Metro Manila	Philippines	black
-3889371664711422200	female	15.0	x	x	x	black
-3625032206367920045	female	30.0	x	x	x	black
-432059355293296697	female	32.0	Glasgow	Scotland	United Kingdom	white
-2945444408761046659	female	41.0	Syracuse	New York	United States	white
2818657448390642962	x	x	x	x	x	x
-9052687618225675635	male	33.0	Anaheim	California	United States	black
292189939982533947	x	x	x	x	x	x
-221854572747690571	x	x	x	x	United States	x
3229809215259180113	female	38.0	Sacramento	California	United States	white
6469171200985574718	x	x	x	x	x	x
1996400838292240683	x	x	x	x	Cyprus	x
-1316410812708319548	x	x	Manila	Metro Manila	Philippines	x
2658412199554753756	male	61.0	x	Kentucky	United States	white
-144327582813937838	x	x	Gary	Indiana	United States	x
8859276775480817134	female	25.0	x	England	United Kingdom	white
-4409400054338278404	female	25.0	x	Nevada	United States	hispanic
-3326143763755246656	male	x	Minnetonka	Minnesota	United States	white
4561238580126420768	x	x	x	x	x	x
602055059846736338	x	x	Aden	'Adan Governorate	Yemen	x
-2462589580091596653	x	x	Plano	Texas	United States	x
-7814688720046328413	male	x	South Salt Lake	Utah	United States	black
-349798480116933240	female	20.0	x	State of São Paulo	Brazil	asian
3943269878341221030	male	x	x	Illinois	United States	white
-7393119969561245767	male	39.0	x	x	x	black
7189615977265901790	female	53.0	x	x	x	white
1135886212628610657	male	37.0	x	x	United States	white
-5475306040964584688	x	x	x	x	x	x
-3163369365794888996	x	x	Toronto	Ontario	Canada	x
5179463689541760800	x	x	x	x	x	x
-3316346735512886826	x	x	x	x	Oman	x
8658280508622463722	male	44.0	x	x	x	black
-8360765884937504927	male	31.0	Wagoner	Oklahoma	United States	white
-6835212720956746113	x	x	x	x	x	x
4834446547096735964	male	41.0	Panama City	Florida	United States	white
3572044861333858212	female	38.0	x	Arizona	United States	black
-8112509477814350551	male	38.0	Melbourne	Victoria	Australia	black
-6104321425897120433	x	x	x	x	x	x
25565281032682749	x	x	x	x	United States	x
-7142622896995993469	male	25.0	x	Florida	United States	black
-4205629878311292834	female	29.0	x	x	x	black
-8921210314445858698	male	32.0	Calgary	Alberta	Canada	black
966223846676885682	female	x	x	x	United States	white
598921362719563028	female	57.0	Alma	Michigan	United States	asian
5091725692091478540	female	19.0	Chester	England	United Kingdom	white
-4932053618507272773	male	44.0	Tulsa	Oklahoma	United States	black
-3206542815968104147	x	x	x	x	x	x
7884701109508172689	female	28.0	Cádiz	Andalusia	Spain	white
-5675286231702110758	female	41.0	Worcester	Massachusetts	United States	black
-6794153513884566569	female	x	x	Nevada	United States	white
-2507185641068864594	female	25.0	x	x	x	asian
3828383693660998989	x	x	New York	New York	United States	x
-7478270676165543809	x	x	x	x	x	x
8256251483870853367	x	x	x	x	x	x
7143239543230752433	x	x	x	England	United Kingdom	x
9020988827113564622	male	35.0	North Huntingdon	Pennsylvania	United States	white
-1952920122362403050	x	x	x	x	x	x
9081262107940550743	x	x	Paris	Île-de-France	France	x
3780621262844688356	male	34.0	x	x	x	hispanic
5123601308710334248	x	x	x	Massachusetts	United States	x
5122413490346967325	x	x	Melbourne	Victoria	Australia	x
-4035084300997572748	x	x	Tweed Heads	New South Wales	Australia	x
-7063354568947086789	x	x	x	x	x	x
-3244634975206176815	male	34.0	St. Louis	Missouri	United States	hispanic
4507073713016409335	x	x	x	x	x	x
2405080900480244982	x	x	x	x	x	x
5569490095691625544	female	23.0	x	x	x	white
1909752091762101770	x	x	x	x	x	x
8095155799559906772	female	x	x	Pennsylvania	United States	white
-7227503008155346127	x	x	x	x	x	x
7465667459281100643	female	46.0	Sydney	New South Wales	Australia	white
4489189926940935261	x	x	Jerusalem	Jerusalem District	Israel	x
-3056195081396468191	x	x	x	x	x	x
-989562867229393703	x	x	Dublin	County Dublin	Ireland	x
3964422438203784735	male	33.0	New Kensington	Pennsylvania	United States	white
-9025384426978094124	x	x	Houston	Texas	United States	x
707331707914725861	male	28.0	Wright City	Missouri	United States	asian
7190346325174489220	female	26.0	x	x	United States	white
-1404231154983164144	x	x	x	x	United States	x
-3262527941330635963	x	x	x	x	x	x
-2421735384084946951	x	x	x	x	x	x
-5304926375909147196	male	x	x	x	United States	asian
3566577613737500083	x	x	x	x	India	x
6792898576773071409	female	18.0	x	x	x	black
681004853901544951	female	71.0	x	Hawaii	United States	white
3481507513574329319	female	27.0	Adelaide	South Australia	Australia	white
-1186335472579088267	female	27.0	x	x	x	white
-1087305744749810411	x	x	x	x	x	x
-5778978755798668630	x	x	Srinagar	x	x	x
-8954797487897999267	female	20.0	Tampa	Florida	United States	white
2523505495252873850	x	x	x	x	x	x
5711833716069431923	female	27.0	x	x	x	white
8984581681693773014	x	x	x	California	United States	x
-1088678868145978749	female	22.0	x	x	x	black
-1321471146780240552	female	11.0	Chicago	Illinois	United States	black
-6909660078362062584	female	26.0	x	x	x	black
352535898540376042	male	27.0	Muskogee	Oklahoma	United States	black
8165161711315659411	x	x	Manchester	New Hampshire	United States	x
-7468931527848183777	male	32.0	x	x	Finland	hispanic
3562843570864931560	female	26.0	x	England	United Kingdom	white
8302907385862873014	x	x	x	x	x	x
8031011000502511765	x	x	x	x	Russia	x
-1255562760697009385	female	19.0	x	Virginia	United States	white
7942006743523767428	male	18.0	x	x	x	asian
-7344514957486788799	x	x	San Bernardino	California	United States	x
1888479909355484201	female	13.0	Cedar Falls	Iowa	United States	white
-2434306993958546445	male	32.0	x	x	x	white
5051542712830035977	male	30.0	x	x	x	white
-6936221064630728417	female	39.0	Galway	Ireland	Ireland	white
-7239302984811455163	male	53.0	Kitchener	Ontario	Canada	white
-7313201418177042750	female	32.0	Annan	Scotland	United Kingdom	white
-1674728252324327492	x	x	x	x	x	x
-2172764979975754150	x	x	Houston	Texas	United States	x
6916957895079950870	male	32.0	Gold Coast	Queensland	Australia	white
8487256381824731024	x	x	Detroit	Michigan	United States	x
-9138228036270601861	x	x	Sarnia	Ontario	Canada	x
6221585169562899963	x	x	x	Federal Capital Territory	Nigeria	x
7363577129306302028	female	52.0	x	x	United States	black
-3387461406229107103	x	x	Quezon City	Metro Manila	Philippines	x
-8123818068431028737	x	x	x	x	x	x
-9075252712549203085	x	x	Hollywood	Florida	United States	x
6266502684840482127	x	x	x	England	United Kingdom	x
-7408203417645720233	x	x	x	x	United States	x
1210657016131275986	x	x	x	x	x	x
3347394701623702423	male	43.0	Washington	District of Columbia	United States	black
-8910564859764989880	male	23.0	Atlanta	Georgia	United States	black
2415627415756724367	x	x	Glenfield	England	United Kingdom	x
1477034327779413104	female	22.0	Dover	Delaware	United States	white
-2316560050150681630	female	23.0	Sydney	New South Wales	Australia	white
6817219237104801262	x	x	London	England	United Kingdom	x
5262222771425373991	male	27.0	Cork	County Cork	Ireland	white
9016193627138376551	x	x	x	Queensland	Australia	x
-443712433224671654	female	25.0	x	x	x	asian
-9060313244014852387	male	x	Springfield	Massachusetts	United States	white
-7277843531743569431	male	37.0	Independence	Kansas	United States	white
-7244146525841701761	x	x	Troon	Scotland	United Kingdom	x
-7286932314330458032	female	43.0	Houston	Texas	United States	white
-2112554429982190616	x	x	x	x	x	x
4669838169960190775	x	x	x	x	x	x
-1832842875423236209	x	x	Hamilton	Ontario	Canada	x
-7241709889621527739	female	21.0	San Francisco	California	United States	asian
-7449856558962686147	x	x	x	x	Canada	x
4567840137618718168	x	x	x	x	x	x
-4162239182960242663	x	x	York	England	United Kingdom	x
983246404338943401	x	x	Jos	Plateau	Nigeria	x
-8564608327083019161	male	33.0	x	x	x	black
-3671625934253305013	male	25.0	x	Oregon	United States	white
8876584924418721662	x	x	x	x	x	x
-4859743726108231278	x	x	London	England	United Kingdom	x
-6280294009413804437	female	44.0	x	x	United States	white
4169259633923424489	male	22.0	x	Seoul	South Korea	asian
4930474151513813745	female	26.0	Melbourne	Victoria	Australia	white
-3290352784766326128	male	26.0	Parkway-South Sacramento	California	United States	black
6733003265890015036	female	43.0	Leicester	England	United Kingdom	white
-3626506133065242517	x	x	x	x	x	x
-4082857949426898303	x	x	Houston	Texas	United States	x
-7738231450580615386	male	34.0	Gaffney	SC	United States	white
4719911209359880570	x	x	x	x	x	x
4814933861386593951	female	43.0	San Diego	California	United States	white
7281052860415960346	x	x	x	x	x	x
-2359618812881076208	male	28.0	East Brady	Pennsylvania	United States	white
-1607008729303966550	male	32.0	Pueblo	Colorado	United States	black
6580762581760757342	male	36.0	x	x	Australia	white
2422060572098100338	male	29.0	x	x	x	hispanic
-4329869021581482140	male	58.0	x	x	x	white
-3700560499352893667	female	32.0	x	x	x	white
2418184125128570424	x	x	Natick	Massachusetts	United States	x
2532262348556216230	x	x	x	England	United Kingdom	x
-9207730314803494327	x	x	x	x	France	x
328686162507095157	female	27.0	x	x	x	asian
6292484521070273515	male	26.0	x	x	x	black
7095437540084042747	female	27.0	Atlanta	Georgia	United States	black
8332730045698131629	male	33.0	Jackson	Mississippi	United States	black
-4622738784221920845	female	x	Jacksonville	Florida	United States	black
-818153001671515377	female	22.0	x	New York	United States	white
-5202888370493834552	male	31.0	x	x	x	white
-9028986778462912181	x	x	x	x	Brunei	x
1044729305116115307	x	x	x	x	x	x
5109709141081931103	female	21.0	x	x	x	hispanic
7151956765755195860	female	29.0	Adelaide	South Australia	Australia	white
3774130068213063643	male	19.0	Rockville	Maryland	United States	asian
3836734364570044388	x	x	x	x	x	x
8620223287668572794	x	x	Newnan	Georgia	United States	x
-7430685621094291641	male	32.0	x	x	x	white
-8746407286716922697	male	25.0	Riviera Beach	Florida	United States	black
2873326431054382166	x	x	x	x	x	x
1140509476676183097	female	25.0	Dania Beach	Florida	United States	black
-7773374843520949387	female	23.0	x	x	x	white
704097283867076502	x	x	New York	New York	United States	x
5188572280891848342	x	x	x	x	United Kingdom	x
6294198399746069364	x	x	x	x	Canada	x
-584556223905949432	x	x	Merrillville	Indiana	United States	x
1048490387448193791	male	38.0	Staten Island	New York	United States	white
4834243480904408638	male	49.0	Los Angeles	California	United States	black
3823431130628529829	x	x	New York	New York	United States	x
-604744600622403544	male	28.0	McDonough	Georgia	United States	white
-8478149292807224152	male	26.0	Tulsa	Oklahoma	United States	hispanic
-3068513093248675091	female	23.0	Houston	Texas	United States	white
4787766497739598206	female	28.0	Los Angeles	California	United States	white
5231972609859301812	female	17.0	Dallas	Texas	United States	black
-1113024998191735619	female	22.0	Perth	Western Australia	Australia	white
-5420306636947769043	male	49.0	x	x	x	white
-9137403068226700748	female	25.0	x	x	x	white
5195238988628250037	female	26.0	x	Tokyo	Japan	asian
6177891508232111690	male	43.0	Los Angeles	California	United States	white
4727049865314482037	x	x	London	England	United Kingdom	x
-5096376092163774507	female	22.0	x	x	x	white
-454734355463822376	male	27.0	Harrisburg	Pennsylvania	United States	white
6412384855253306106	x	x	x	x	United Kingdom	x
-7269093372283854422	x	x	Meiners Oaks	California	United States	x
-4528435295193233702	male	31.0	Baltimore	Maryland	United States	black
6471194143023020759	female	31.0	Louth	England	United Kingdom	white
-593741192604828014	x	x	x	x	x	x
7838075866283007879	female	30.0	x	x	x	white
663287628547792580	male	44.0	Gulf Shores	Alabama	United States	black
-7221027823098140879	male	43.0	x	New South Wales	Australia	black
-4537209036377156479	male	27.0	x	x	x	white
3673513216160350080	female	29.0	x	x	x	white
3718714368028314761	x	x	x	x	x	x
-3372270665077615819	male	39.0	Melbourne	Victoria	Australia	black
-4210194128177016178	female	28.0	x	Wales	United Kingdom	white
4673611512396249705	female	x	x	x	United States	white
1903225893496411401	male	25.0	x	England	United Kingdom	white
-4056533350206182612	x	x	Johannesburg	Gauteng	South Africa	x
3115332177974545215	male	32.0	Glasgow	Scotland	United Kingdom	hispanic
844169111232737632	x	x	x	x	United Kingdom	x
-5600426064124671503	x	x	San Diego	California	United States	x
-3885723492110205438	female	29.0	x	New Brunswick	Canada	black
1980604594902093200	x	x	x	x	x	x
-3073597909318944361	male	36.0	x	x	x	black
6841146537711836419	female	23.0	x	x	x	white
1654908463094166635	x	x	x	x	x	x
7911863195729562919	male	31.0	x	x	x	black
2683059247016059054	male	32.0	Uddingston	Scotland	United Kingdom	black
-2854226567705127762	x	x	Vancouver	British Columbia	Canada	x
6796303205953555068	x	x	New York	New York	United States	x
1793783868114556476	male	25.0	National Capital Region	Philippines	Philippines	asian
7588583664337246692	x	x	x	x	x	x
323008289595156485	x	x	x	x	Colombia	x
6472646980901085403	x	x	Washington	District of Columbia	United States	x
-518504979841926252	x	x	x	California	United States	x
-4181043911590105713	male	43.0	Milwaukee	Wisconsin	United States	x
-86978849464897823	male	50.0	x	x	United States	white
2591742342084947325	x	x	London	England	United Kingdom	x
-9152552929341768165	x	x	New Delhi	Delhi	India	x
5848264940332784284	female	33.0	x	x	x	white
-6529144117576423504	x	x	x	x	x	x
843776368025025449	female	23.0	x	x	United States	black
7578898014797558080	male	48.0	x	x	x	asian
-892982925432957764	x	x	x	x	United Kingdom	x
-3183526255808256108	x	x	x	x	x	x
1164385519283193202	x	x	x	x	x	x
-7264295391598895469	female	45.0	Adelaide	South Australia	Australia	white
6602712451596043471	female	44.0	Las Vegas	Nevada	United States	white
-595536143602194537	x	x	x	x	x	x
6075439206878614026	x	x	x	England	United Kingdom	x
3662745687559548000	male	24.0	Winnipeg	Manitoba	Canada	hispanic
2232646626796147711	x	x	x	x	x	x
-7409809716521511106	male	45.0	Independence	Kansas	United States	white
8780809882450948544	x	x	x	x	x	x
-8853729454885799370	female	20.0	New York	New York	United States	black
-3285652572511132451	x	x	Salt Lake City	Utah	United States	x
2877983332737552030	male	19.0	Boulder	Colorado	United States	white
-4057114658746879818	female	29.0	x	x	x	white
-3770831878575012850	x	x	Belfast	Northern Ireland	United Kingdom	x
634989384976420553	female	25.0	Washington	District of Columbia	United States	black
6877307609524734162	male	51.0	x	Connecticut	United States	white
8994940670239726790	x	x	x	x	x	x
-1031529194389071436	female	26.0	Stockton	California	United States	hispanic
-5277218676804227419	female	x	Houston	Texas	United States	white
-4463786855664199396	male	35.0	Cache	Oklahoma	United States	white
267077325082608271	x	x	Lagos	Lagos	Nigeria	x
-3855456407984232192	male	31.0	El Paso	Texas	United States	hispanic
3230526707552057360	male	30.0	Bentonville	Arkansas	United States	hispanic
8659688664143287014	male	42.0	New York	New York	United States	white
3961676784194836331	female	38.0	St. Louis	Missouri	United States	hispanic
-1568466720206694333	x	x	x	x	x	x
1391407989559751553	female	64.0	Sydney	New South Wales	Australia	white
778493308324294767	female	62.0	Melbourne	Victoria	Australia	white
-1180512170924955824	male	31.0	Islamabad	Islamabad Capital Territory	Pakistan	white
7518031772651832648	x	x	x	x	x	x
1320308535178093989	x	x	Folsom	California	United States	x
1513023192011827899	x	x	x	x	x	x
4348480178111282157	x	x	x	x	Australia	x
-3489459649344553959	x	x	x	x	x	x
207175904808437884	female	x	Los Angeles	California	United States	white
-4006629237140402458	male	34.0	Cincinnati	Ohio	United States	hispanic
-613787678790178629	female	55.0	Fargo	North Dakota	United States	asian
-1878704247434889621	male	x	x	x	United States	white
1768941692548057716	female	27.0	x	Maine	United States	hispanic
4050003072101791091	female	21.0	x	x	x	hispanic
-8752824811093348893	female	23.0	Lagos	Lagos	Nigeria	black
667041563178399823	x	x	x	x	x	x
-8368636436365344732	x	x	x	x	x	x
7684121768283440485	female	19.0	Hubbard	Oregon	United States	white
-350283222518637675	x	x	Lafayette	Louisiana	United States	x
-8133255206547017318	x	x	x	x	United States	x
5468306529035999907	x	x	x	x	x	x
2214371308493755504	male	36.0	Cincinnati	Ohio	United States	hispanic
673531507220203091	female	22.0	x	California	United States	white
-4837124216145227900	female	22.0	x	x	x	white
4820198141708986312	x	x	x	x	United States	x
-7959227424551594445	x	x	x	x	x	x
804727345025430663	female	32.0	x	Scotland	United Kingdom	white
9100060271151159331	male	27.0	Watford	England	United Kingdom	asian
-209939808093456371	x	x	x	x	x	x
-4551039823431136664	x	x	x	x	x	x
1382469521728801208	x	x	Chicago	Illinois	United States	x
-8900203903996328913	male	41.0	Manchester	England	United Kingdom	white
6795396264578334605	male	30.0	Dubai	Dubai	United Arab Emirates	hispanic
