uid	gender	age	city	state	country	ethnicity
-6097746656062200298	1	0	x	x	x	0
-833449443658496197	x	x	x	x	x	x
7491296927283478756	1	1	São Paulo	State of São Paulo	1	0
-2952696852691584152	x	x	x	x	x	x
-1763803767249121439	0	0	x	x	x	0
3402272518553453821	1	0	x	State of São Paulo	1	1
8200973340447864606	x	x	x	x	x	x
3415921854792475718	x	x	Bedford	Texas	0	x
3026021965710014459	1	1	x	Rio de Janeiro	1	0
8581737597628211791	1	1	Toronto	Ontario	0	1
-9122511912520118290	0	1	Nova Iguaçu	State of Rio de Janeiro	1	1
-6564544938815850562	0	0	Bristol	England	0	1
8317056841179011726	1	1	x	x	x	0
-7756066814007993010	0	1	x	x	1	0
2616742979308795567	x	x	x	x	0	x
7493395966904676119	x	x	Lisbon	Lisbon	0	x
1966720460841625265	1	1	x	South Carolina	0	0
2937203573080699055	0	0	x	x	1	1
8463053111090873429	x	x	x	x	1	x
-2265977410651648483	0	0	x	x	0	1
8102796267523244760	1	1	x	x	x	0
-8303258688184578146	0	0	Rio de Janeiro	 Brazil	1	0
8219664719522410094	1	1	New York	New York	0	0
-6332811597478721019	1	0	São José	 Santa Catarina	1	0
4611976730561981754	0	1	Miami	Florida	0	0
76168388279471093	0	0	New York	New York	0	1
5284102125289875362	1	0	x	State of Rio Grande do Sul	1	0
8514033701008613791	1	1	Florianópolis	 Brazil	1	1
8445090792415518279	1	1	x	x	x	1
5707216792181936940	1	0	St. Louis	Missouri	0	1
337691415057850160	1	0	Aix-en-Provence	Provence-Alpes-Côte d'Azur	0	1
2663125475036106694	1	1	x	x	x	1
-2818864923933833915	1	1	x	x	x	0
1829354369286184120	x	x	x	x	x	x
7508557099813466231	0	0	x	x	0	1
-6322849042202766048	1	1	x	x	x	1
-5137658585787702298	x	x	São Luís	State of Maranhão	1	x
-3603719237734864955	0	0	x	x	x	1
3774708247315769768	0	1	Rio de Janeiro	State of Rio de Janeiro	1	1
-1660716666907597847	1	1	Pasay	Metro Manila	0	1
5734140566748657453	x	x	x	State of Rio de Janeiro	1	x
6030944432013377772	1	1	x	x	x	1
-1694633514194875595	x	x	x	x	x	x
-14407856316099633	1	0	Lisbon	Lisbon	0	0
-2018395927880697868	0	1	x	x	1	1
7650263537004075410	x	x	x	x	x	x
-3789417915369303948	1	0	x	x	x	0
8545581078849293354	1	1	x	x	x	0
8416193520579279978	0	0	x	x	x	0
328418667403763532	x	x	x	x	x	x
6860994183391947890	x	x	Belo Horizonte	State of Minas Gerais	1	x
-7710152178645622889	0	0	x	x	x	1
-4009200784506314045	0	1	x	x	x	0
-1176243023251251435	1	0	x	x	x	1
5988724037178022847	0	0	Uberaba	State of Minas Gerais	1	0
1736682812297526801	1	1	x	x	x	1
-4095947734534519938	x	x	x	State of Rio de Janeiro	1	x
-1781570836321792319	0	1	x	x	1	1
544760279546264578	x	x	x	x	x	x
9067538999285540109	1	1	Melbourne	Victoria	0	0
-6026264258781036205	0	0	x	x	x	0
-4675634137857045440	1	0	Carrabelle	Florida	0	1
-5510158119029074308	x	x	x	Florida	0	x
3905505202017844764	1	0	Rio de Janeiro	 Brazil	1	0
3991784094800526127	0	1	x	x	x	1
2883240293071383850	x	x	x	x	x	x
401534873418260107	1	1	Figueira da Foz	Coimbra District	0	0
-4156276562952299642	1	0	Lisbon	Lisbon	0	0
8567305560377692829	0	0	Tulsa	Oklahoma	0	0
2675576482901435853	x	x	x	x	x	x
8881563932067275902	x	x	Abuja	Federal Capital Territory	0	x
-8557766192665100544	1	1	Torres	 Brasil	1	1
-483053108755274219	0	0	x	x	0	0
467994981666272682	x	x	Mexico City	Mexico City	0	x
-4641298172308971996	x	x	x	x	x	x
1800110661998514466	1	1	x	Federal District	1	1
3828066121303355156	1	0	x	x	x	0
2541796167184387736	x	x	x	x	x	x
-3010314322515902187	1	1	x	x	x	0
-198555369188947630	x	x	x	x	x	x
-174024518752350001	0	0	x	x	x	0
-3455353822694486098	x	x	São Paulo	State of São Paulo	1	x
6948794065958466272	1	1	Rio de Janeiro	State of Rio de Janeiro	1	0
-4846765109509741402	0	1	x	Rio de Janeiro	1	1
-3830908138669483842	x	x	x	x	x	x
-4444557878831088226	1	0	x	Rio de Janeiro	1	1
2580243369416317723	1	0	x	x	x	0
5980487531479617501	0	0	x	x	0	0
8350104413534849546	1	1	x	x	x	0
9048032330673360227	x	x	Belém	 Brazil	1	x
5789848250579282295	1	1	x	x	x	0
-3224447503705252968	1	1	x	State of Bahia	1	1
-1985419383079295134	0	0	x	x	x	1
6322426909231665891	0	1	Brandsen	Buenos Aires Province	0	1
-628501132154982474	0	1	x	x	x	1
1780622171346871319	1	1	Sao Paulo	 Brazil	1	1
5892885364382073774	1	1	Gregorio de Laferrère	Buenos Aires Province	0	0
-4593492153536599397	0	0	Porto	Porto District	0	0
5252186719870332784	1	0	x	x	x	1
-7493505928740961259	1	0	x	State of Paraná	1	1
7379537331473858524	1	1	x	State of Santa Catarina	1	1
-8106676137906528149	1	1	x	x	x	0
-860749221556568266	x	x	x	x	x	x
-3713615541139458291	1	0	x	x	x	0
-8441151028349083670	0	0	Lisbon	Lisbon	0	0
4615384338523581663	x	x	Duque de Caxias	State of Rio de Janeiro	1	x
-4025432724486279327	x	x	x	x	0	x
-236124807559672447	0	0	x	x	0	1
-1962898597392413276	0	1	Rio de Janeiro	State of Rio de Janeiro	1	1
-3869043545815393529	x	x	x	x	x	x
-7484324144210651675	x	x	x	x	0	x
6058342074152485364	0	0	x	x	x	0
-4918390609133637324	x	x	x	State of Goiás	1	x
-6944537110218153342	1	0	x	x	x	1
6361044630580233724	0	0	x	x	x	1
2455103588419266368	0	1	Riyadh	Riyadh Province	0	1
-2857337250130992055	x	x	Parnaíba	State of Piauí	1	x
5727250010093206948	1	1	x	x	x	0
-5223238985646078478	0	0	Belo Horizonte	State of Minas Gerais	1	1
8020397438228811724	1	1	Vila Nova de Gaia	Porto District	0	1
-3434838545980186696	x	x	Pato Branco	State of Paraná	1	x
-3850319969232741887	x	x	Riyadh	Riyadh Province	0	x
-5057308147413776021	1	1	x	x	x	0
8292988703830520920	1	1	x	x	x	1
-2300482254143959357	x	x	x	x	0	x
7392850897081064699	1	0	Bel Air North	Maryland	0	1
-7819899847066312857	x	x	x	x	x	x
6795470627818064524	1	1	x	x	x	1
-8799352801569070576	x	x	x	Federal District	1	x
8596321593993176879	1	1	x	x	x	1
-3079035376702735912	x	x	x	x	x	x
7762652473239290339	1	1	x	x	x	0
-7205567056864846570	0	1	x	Tamil Nadu	0	1
418848195504650321	0	0	x	x	x	1
8234010518976772224	x	x	São Paulo	State of São Paulo	1	x
-2967265704353085488	x	x	Toyonaka	Osaka	0	x
-7539226343088304804	0	1	Buenos Aires	Buenos Aires	0	0
-8695387187634903009	0	1	Rio de Janeiro	State of Rio de Janeiro	1	1
-4115417250787244858	0	0	Lubango	Huila Province	0	1
-5111132112989950687	x	x	x	x	1	x
679384896717540000	0	1	x	x	0	1
-1816797334507809272	0	0	Santiago	Santiago Metropolitan Region	0	0
2393536865938347852	x	x	x	x	x	x
5823730688607659354	x	x	x	x	1	x
-1943378398347318142	x	x	x	x	x	x
-7140306817534495035	x	x	x	State of Espírito Santo	1	x
1568035263236740398	0	1	x	x	x	1
-5657350986624928081	1	1	Rio de Janeiro	State of Rio de Janeiro	1	0
6166944107167819165	1	1	São Paulo	State of São Paulo	1	0
-2081352847682096825	x	x	Columbus	Ohio	0	x
-8504295660986972623	0	0	Rio de Janeiro	 Brazil	1	1
1055438781551435310	0	1	Luanda	Luanda Province	0	1
3273359544710789931	x	x	x	x	x	x
-321966546266206577	0	0	x	x	0	0
5917474753934880604	x	x	Gardner	Massachusetts	0	x
-8585216754842722626	1	1	Porto	Porto District	0	1
-6624287884200118346	x	x	x	x	0	x
3147521985636502648	1	1	Trelew	Chubut Province	0	0
7003293382984839762	0	1	Ponta Grossa	Paraná	1	0
-3729152531367395857	x	x	Independence	Kansas	0	x
-8055798894869201245	1	1	London	England	0	1
4370851097002207532	1	0	x	x	1	0
-2754773164627427165	1	1	x	x	x	1
-958702650692823685	x	x	Santa Bárbara D'Oeste	São Paulo	1	x
-2325442338754269633	0	1	x	x	1	1
5790113830118454512	0	0	Miracatu	State of São Paulo	1	1
-5043425079039501109	x	x	Anoka	Minnesota	0	x
-8914530184928109348	x	x	São Paulo	State of São Paulo	1	x
1046691138499541692	1	0	x	x	1	0
897823106478523706	1	1	São Paulo	State of São Paulo	1	0
748636595326631552	x	x	Accra	Greater Accra Region	0	x
3563636865230407838	1	1	x	Porto District	0	1
-5447382576655051512	0	1	x	x	x	1
-8590088502184210254	1	0	x	x	x	1
2401244990367050647	x	x	x	x	x	x
6848184507163382289	1	0	Palmas	State of Tocantins	1	1
-888046420702276517	1	1	Budapest	x	0	0
-4446148180391545905	x	x	x	x	x	x
2173629064003360532	x	x	x	x	x	x
-2851638012661858730	1	0	x	x	x	0
-6156062175743209048	x	x	Nong Prue	Chang Wat Samut Prakan	0	x
8508389841264619324	0	0	Porto	Porto District	0	0
6013850100700994517	x	x	Gijón	Asturias	0	x
8301201474175031694	1	1	x	x	x	0
6932183380441251846	1	1	x	Santarém District	0	0
-3690569073309012480	0	0	x	x	x	0
2027835792925596057	1	1	Hagerstown	Maryland	0	1
6336257433104411566	x	x	x	x	0	x
7294363394453374958	1	1	Townsville	Queensland	0	1
-5980199869111096222	1	1	Santa Ana	California	0	1
3058032363233653432	1	1	x	Évora District	0	0
-4262440197135584832	x	x	x	x	x	x
-4976741808857180455	x	x	x	x	0	x
-348380068642923756	0	0	Olhão	Faro District	0	0
-7033716145812597488	x	x	x	x	x	x
-8942532812528234843	x	x	x	x	x	x
7047669929297923469	1	1	Fortaleza	 Brazil	1	0
7042176403140142101	x	x	x	x	x	x
-7655879068406807772	x	x	Athens	x	0	x
4782249025768159134	1	1	x	x	x	0
-991839934832681728	1	1	x	State of Rondônia	1	1
-6082847987463484567	0	0	x	x	x	1
-8073448771291716847	1	0	x	x	x	0
2609008613377209081	x	x	x	x	x	x
7221873049977754901	x	x	x	Texas	0	x
6104447264322236762	1	1	x	x	x	0
-117513170915757685	1	1	x	x	x	1
-30988375817743975	0	0	x	x	x	1
7164532685306387363	x	x	x	x	x	x
6827166827290536653	0	0	x	x	x	1
-658598179188794926	1	0	x	Rio de Janeiro	1	1
7834685827002429826	x	x	Riyadh	Riyadh Province	0	x
2315794822366515450	1	1	Rosario	Washington	0	1
2689656976893471903	1	1	x	x	x	1
-4862038294092752784	1	1	x	x	x	0
-2445272689183814736	x	x	x	x	x	x
-5011964172244396282	1	0	x	x	x	1
-1612969889522923717	0	1	x	x	x	0
-8606160850461498026	0	0	x	x	x	1
-165994439585984083	1	1	Chicago	Illinois	0	0
-438591700668241783	x	x	x	x	x	x
262920328071455155	1	1	São Paulo	State of São Paulo	1	0
4450602180633457410	1	0	x	x	1	1
6971858894926357366	0	1	Montevideo	Departamento de Montevideo	0	1
-1851592937332854437	x	x	x	x	x	x
-4206978919717902319	1	1	Cairo	Cairo Governorate	0	1
-3796409453227570018	1	1	Port Antonio	Portland Parish	0	1
4113775018510223811	x	x	x	x	1	x
-6852764515776927469	x	x	x	x	0	x
-564033051073829515	x	x	x	x	x	x
-1773205944215082363	x	x	x	x	x	x
6417730288612613336	1	1	x	x	x	1
6830276471913743092	1	0	Maputo	Maputo	0	1
7538445830705584910	1	0	x	x	x	0
-876203685356277859	x	x	x	x	1	x
-7375838034890408546	0	0	x	State of Rio Grande do Norte	1	0
6582507472268976374	0	0	x	State of São Paulo	1	1
3054712826678207729	0	0	Portland	Oregon	0	1
8921418803114196724	1	1	Mimbaste	 France	0	0
617601910669806239	x	x	x	x	1	x
-2378580160634024881	0	1	x	x	x	0
6120834631838857639	1	1	x	x	x	0
4554552045788608227	0	0	Porto	Porto District	0	1
3052465125957485240	1	1	x	x	x	0
7020900408433951794	x	x	x	x	x	x
3451610571731113375	0	0	x	x	x	1
7408193454826565850	x	x	New York	New York	0	x
1447595259701123816	x	x	x	State of Rondônia	1	x
-6285487398041423440	x	x	x	x	x	x
291905238130677256	x	x	Manaus	 Brazil	1	x
6283623414938454624	0	0	Philadelphia	Pennsylvania	0	1
-3866901637882990250	0	1	Guasdualito	Apure	0	1
-3732705930475508289	x	x	New York	New York	0	x
6082422467301017768	0	1	x	State of Mato Grosso do Sul	1	1
164830920733689292	x	x	London	England	0	x
4661836123606574500	1	1	x	State of São Paulo	1	0
-7588612753530602251	1	1	Rio de Janeiro	State of Rio de Janeiro	1	0
-2600524572474080991	0	0	Toronto	 Ontario	0	0
-3465209200046675654	x	x	x	x	x	x
-4449149685763685048	0	1	Violet	Louisiana	0	1
2299617703593102349	x	x	x	x	x	x
-2004640444585037593	0	0	x	x	1	1
8921736757212117865	x	x	Mumbai	Maharashtra	0	x
-652751754453419947	1	1	Odivelas	 Portugal	0	0
-4538555931617177539	0	0	x	x	x	1
2567231770148371820	1	1	Carmel-by-the-Sea	California	0	1
324452852614648036	1	0	x	x	x	1
-1030733602692301379	x	x	x	x	x	x
3934165447932826063	1	1	x	x	x	0
4564422150178915823	1	1	Philadelphia	Pennsylvania	0	0
-3974117803889391579	x	x	x	x	0	x
2679621894336974837	1	1	x	Rio de Janeiro	1	0
-3837839223439818391	x	x	Cabo Frio	State of Rio de Janeiro	1	x
7264732084900877937	1	0	Barquisimeto	Lara	0	0
6844941644718845203	1	0	x	South Carolina	0	0
-8184690433974626135	x	x	Buenos Aires	Buenos Aires	0	x
-2562880188059633260	0	1	Rio de Janeiro	State of Rio de Janeiro	1	0
-2480280874159226697	1	1	Rio de Janeiro	 Brazil	1	1
-383340032471781837	1	1	Rio de Janeiro	State of Rio de Janeiro	1	1
-7500785233344320072	1	1	Lisbon	Lisbon	0	0
7120361659778827470	0	0	Rio de Janeiro	State of Rio de Janeiro	1	1
7957978668544657298	x	x	x	x	x	x
-4543603474112965032	x	x	x	x	x	x
3372447617765402687	0	0	x	State of Rio de Janeiro	1	0
325109770623472855	1	0	Rio de Janeiro	State of Rio de Janeiro	1	0
3196892994139047648	1	1	x	x	x	1
-7871755099363016334	0	0	Amherst	Massachusetts	0	1
1378866847016557037	1	1	Caxias do Sul	 Brasil	1	1
2132345676687719867	1	0	Porto	Porto District	0	0
-2784968839075022814	1	1	x	x	x	1
-232731225583413563	1	1	Giza	Giza Governorate	0	0
4119173966568864525	1	1	x	x	0	0
-6937918144166523034	1	0	x	Kansas	0	1
-6645729611978895566	0	0	Kansas City	Missouri	0	0
-5991409850063240251	1	1	x	x	x	1
3501336174524470553	x	x	Independence	Kansas	0	x
-6982742773624266444	1	1	x	x	0	0
2134268128085125634	1	0	Orlando	Florida	0	1
-8730723824231409104	1	0	x	x	0	0
-3911432429625589984	0	1	x	x	x	0
3498704768551696489	x	x	x	x	x	x
-999731019740460455	0	0	Belo Horizonte	State of Minas Gerais	1	1
2501656425455200453	x	x	x	x	x	x
-1518043909484412465	x	x	x	x	x	x
892121146237382426	x	x	x	KwaZulu-Natal	0	x
2738586799368571067	1	1	Thomasville	Pennsylvania	0	0
-7301193235831349630	1	1	Lisbon	Lisbon	0	0
-5085082427784691799	x	x	x	x	x	x
-5198164586245469884	0	1	x	São Paulo	1	1
-3626454060086494440	0	1	x	x	x	1
-5946461689020418384	1	1	x	x	x	1
-3285469594688970190	1	0	x	x	x	1
7811236614172539005	1	1	x	x	x	1
-934070534173718343	0	1	x	x	x	1
6615087890562703904	0	0	x	Florida	0	0
3458239324475716238	1	1	x	x	x	1
3647118917053724247	x	x	x	x	x	x
-8425045956911649126	x	x	x	x	1	x
-4512658141386102189	1	0	x	x	x	1
3090711231081405679	1	0	Madrid	Comunidad de Madrid	0	1
8460950599247033901	x	x	x	x	1	x
-7245618418247226522	x	x	x	x	x	x
-1932203933276340288	x	x	x	x	0	x
3069751568992207835	x	x	x	x	x	x
3424733349158200636	0	0	Sao Paulo	 Brazil	1	0
-6489485542265109305	x	x	Blumenau	State of Santa Catarina	1	x
9216798864519445363	1	1	Richmond	Virginia	0	1
-8535475785137127660	0	1	x	x	x	1
-3491746399621810988	x	x	São João de Meriti	 Brasil	1	x
-3182597191410686670	x	x	x	x	1	x
8721241802712980474	x	x	x	Lisbon	0	x
1424426533542432101	0	1	x	x	x	0
4648884338856245350	x	x	x	x	0	x
-6248491316979762562	x	x	x	x	x	x
3772349378400375956	x	x	x	x	x	x
-4881752824414919532	x	x	x	x	0	x
7684524957422811112	1	0	x	x	1	0
-5717349708433994232	0	1	Cali	Valle del Cauca	0	1
-833465116879498051	x	x	x	State of Paraná	1	x
854408023990140555	1	1	x	x	x	0
4607046899682056558	x	x	x	x	x	x
-3160448026351936531	0	1	x	Rio de Janeiro	1	1
-2770590079247832786	1	1	Austin	Texas	0	0
-234487592487160125	x	x	Rio de Janeiro	State of Rio de Janeiro	1	x
-4756636030392595027	x	x	Porto	Porto District	0	x
-1244645607709366469	0	0	x	x	x	1
-5796091458440717358	x	x	x	x	x	x
7019047345977844842	1	1	x	State of Rio de Janeiro	1	0
-4823793018385581423	1	1	x	x	x	0
872273013248896226	0	0	x	x	x	1
-8814616612752816117	1	0	x	x	1	0
601146553276446353	0	1	Lisbon	Lisbon	0	0
7208670214815708613	0	1	x	x	x	1
5857167723458482535	x	x	x	State of Bahia	1	x
9220922892578555157	1	0	x	x	x	0
2597096940104678863	1	1	x	x	x	1
4621032284248929446	x	x	Coimbra	 Portugal	0	x
8276268784060387997	1	0	Mission	Kansas	0	1
-8188299663152261003	x	x	x	x	0	x
-4247833011410635018	1	0	x	Pará	1	0
-1450817901474492862	0	1	x	x	x	1
7414959864789712935	1	1	Dubai	Dubai	0	0
7861727937470328658	x	x	Houston	Texas	0	x
-709184815287013461	1	1	Grand Rapids	Michigan	0	0
3043259483598518864	0	1	x	x	0	1
3780320962614952910	1	1	Rio de Janeiro	State of Rio de Janeiro	1	1
6616749793364177269	x	x	Pereira	Risaralda	0	x
-1915409919370344347	0	1	Windermere	Florida	0	1
4243482735398613786	0	0	Macapá	State of Amapá	1	1
965413127116331480	x	x	x	x	x	x
4069543655742274548	x	x	x	x	0	x
-6153439320807764482	0	1	x	x	x	0
1260298698251103285	0	0	x	x	1	0
2316468346492658394	0	0	Lisboa	x	0	1
88755810818965662	0	1	x	x	x	0
6224179233556426071	x	x	x	x	x	x
4773983298467463597	1	0	Littleton	Massachusetts	0	0
-6085894567558463457	x	x	x	x	x	x
957374210539080766	x	x	Chihuahua	Chihuahua	0	x
-4656720832401089230	0	0	x	x	x	1
-6635070927867953947	x	x	x	x	0	x
-4143405365507923024	1	1	x	State of São Paulo	1	0
-4196322629021054520	1	1	Cedarhurst	New York	0	0
-5600538320467448075	0	1	x	x	x	0
4810177462781554426	0	0	Rio de Janeiro	State of Rio de Janeiro	1	1
-1487412375732746495	x	x	x	x	x	x
-1694431320304214057	0	1	x	x	1	1
-7115945932450599225	1	1	x	x	x	0
5126150307679340556	1	1	Rio de Janeiro	State of Rio de Janeiro	1	0
8330060699725476692	x	x	x	x	x	x
8723241494632396537	0	1	x	x	0	1
-1285737922783645650	1	1	East Jakarta	Jakarta	0	1
-2457379513577104853	1	1	Mexico City	Mexico City	0	1
-4847089406700263675	1	1	x	Paraná	1	0
-3001659941587231469	1	0	x	State of Bahia	1	0
8043894062561491640	x	x	Castelo Branco	Castelo Branco	0	x
5247598149748341453	0	1	Barcelona	Catalonia	0	1
1167082979811068073	0	0	Pelotas	State of Rio Grande do Sul	1	0
-4982899330675298992	0	1	São Paulo	State of São Paulo	1	0
-4837751042742435924	1	1	x	Federal District	1	0
2050439873536915292	1	0	x	x	x	1
-5425542441887882173	x	x	x	x	x	x
-3387631855190219812	x	x	x	x	x	x
16369610423289706	x	x	x	x	x	x
-4571540324727856423	0	1	x	x	x	1
-3283271822701243517	x	x	x	x	x	x
-4220731125602431234	1	0	Brusque	State of Santa Catarina	1	0
1828020546029269076	1	0	St Louis	 MO	0	0
-1440018746078042193	x	x	Cincinnati	Ohio	0	x
-2378186704393992910	1	0	x	x	x	1
5395324555264764879	1	1	x	x	x	0
-6616127393935430957	x	x	Borborema	State of São Paulo	1	x
1650742618821825765	0	1	Jeddah	Makkah Province	0	0
7402920458908270604	1	0	Ouro Preto	 Brasil	1	1
2802502688387028472	x	x	Belo Horizonte	State of Minas Gerais	1	x
-1053351486642620695	1	1	x	x	x	0
5832575915244494700	0	1	x	x	x	1
2079765928388953665	1	1	x	x	x	0
-5168987628561552473	x	x	x	x	x	x
-1024256765359772870	1	0	x	State of Rio de Janeiro	1	0
-316105355210337661	x	x	Nederland	Colorado	0	x
3810933365882130854	1	1	x	x	x	1
-3766814069530496520	x	x	x	x	x	x
8331502301031347830	0	1	x	x	x	1
2217974181826436707	x	x	x	Santarém District	0	x
-5185939988646240170	1	1	Lisbon	Lisbon	0	0
2241444567507660099	1	1	São Paulo	State of São Paulo	1	0
-2227815031225503628	x	x	Bento Gonçalves	 Rio Grande do Sul	1	x
6773477375333625986	0	0	x	x	x	1
2720611538375062790	0	1	Alcobaça	Leiria District	0	0
-451839205822462258	1	1	x	North Carolina	0	1
1277611470171483375	0	0	x	State of Rio de Janeiro	1	1
-1318398615117752974	1	0	x	x	x	1
-1241391228854025400	0	0	Curitiba	 Brazil	1	0
-666141605007736751	x	x	x	x	x	x
2094473713973113455	x	x	Bento Gonçalves	 Rio Grande do Sul	1	x
1781353818636681941	1	0	x	x	x	1
7838507536109628490	1	1	x	x	x	1
-1339244582558584077	0	0	Flagstaff	Arizona	0	0
-1261438888924957928	0	1	Lisbon	Lisbon	0	1
-79215533091259676	x	x	x	x	1	x
5696021614753420126	0	0	x	x	x	1
2515582190172084199	x	x	x	State of Goiás	1	x
-4325988193353789157	x	x	x	x	x	x
-5856377749625219744	0	0	x	State of Paraná	1	0
309700859692838041	1	0	Rio de Janeiro	State of Rio de Janeiro	1	1
4853351889268270592	0	0	Rio de Janeiro	State of Rio de Janeiro	1	1
-6781271168709786502	x	x	x	x	x	x
6804966737949158536	x	x	x	x	0	x
-4496592032731144542	1	0	x	State of Rio Grande do Sul	1	0
6675245745659357272	1	1	Denver	Colorado	0	0
-3854713777233597367	1	0	x	x	x	1
-4330882248094331692	x	x	Fort Lauderdale	Florida	0	x
-6279769548250522796	1	1	x	x	x	0
-8202834509745866553	1	1	x	x	x	1
-2712003995673319876	x	x	x	x	x	x
133620135636678032	0	1	x	x	0	0
5369849947974832465	0	0	x	x	x	1
-1565925072373520670	1	0	x	x	x	0
-8541088334442488090	0	0	Friendswood	Texas	0	0
-8229026949641489589	0	1	Rio de Janeiro	State of Rio de Janeiro	1	1
82862370801204047	1	1	x	x	x	1
1823624800134149785	x	x	Lisbon	Lisbon	0	x
3641805181136198914	x	x	x	State of Minas Gerais	1	x
-2798266881404461250	1	1	x	x	x	1
6526692051293650806	x	x	x	x	x	x
8134382124904381421	x	x	x	x	x	x
-2329698730968006661	x	x	x	x	x	x
4923475603864402365	1	0	x	x	x	0
-4412689754919533315	x	x	Fayetteville	Arkansas	0	x
-4561934245522488678	1	1	Comodoro Rivadavia	Chubut Province	0	1
-7351499149699881552	x	x	x	State of Rio de Janeiro	1	x
8088261992063702479	1	1	x	x	x	1
5233431307662002070	x	x	El Paso	Texas	0	x
-6391898962433260016	x	x	x	x	x	x
-1089348238347397994	0	0	Estoril	Lisbon	0	0
7846645296063453528	x	x	x	State of Pará	1	x
6849562437915299613	x	x	x	Arkansas	0	x
2310455726885107114	0	0	São Paulo	State of São Paulo	1	1
-8187695738505049275	1	1	x	x	x	0
-1545681059889996737	0	1	Porto	Porto District	0	0
-383530980916896765	0	1	x	x	x	0
-5265318300788184967	0	0	Denver	Colorado	0	0
7289701513829407350	x	x	x	x	x	x
6013053932093811504	1	1	x	x	x	1
-325356004669431832	0	1	Chicago	Illinois	0	0
-8992329710957906389	1	0	x	x	x	1
-1083940830579861389	x	x	Porto	Porto District	0	x
2618432212815372915	x	x	x	x	x	x
4570717016585748400	1	1	São Paulo	State of São Paulo	1	1
-8281526535476640564	x	x	Skiatook	Oklahoma	0	x
-4983871919656900221	1	0	x	State of Mexico	0	0
6733636014096907942	x	x	Seongnam-si	 Republic of Korea	0	x
-9076720957240657382	0	0	x	x	0	1
-3471813632648198736	x	x	x	x	1	x
1083523742052875175	0	0	Ardmore	Pennsylvania	0	0
-7198245482009475306	1	0	Manaus	 Brazil	1	1
-7697185557845522028	x	x	x	x	x	x
8846395467676153209	x	x	x	x	x	x
7158071443558706801	0	0	x	x	x	1
-1311706025014042192	1	1	Chicago	Illinois	0	1
-7362155448469122190	1	0	x	x	x	0
-1470038539063577552	0	1	Jaboatão dos Guararapes	 Brasil	1	1
3445654651239763003	1	1	x	State of São Paulo	1	0
-3330055326095249610	1	0	x	x	x	1
-4170530131321491965	1	1	Punta Alta	Buenos Aires Province	0	1
1256538684380113547	x	x	x	x	x	x
-7804010022149118378	1	0	x	Florida	0	0
3458173417488139212	0	0	x	x	x	0
-6339747787777714345	0	0	New York	New York	0	0
272260545088426724	0	0	x	x	x	0
-6063502344787676377	1	1	x	x	x	1
-1614394101206263049	x	x	x	State of Rio de Janeiro	1	x
-4579103510307033048	x	x	x	State of Rio de Janeiro	1	x
4194078103646098092	x	x	Stuttgart	 Germany	0	x
-5360198338323272444	x	x	Chevy Chase	Maryland	0	x
6792640603698538138	1	1	Porto Alegre	State of Rio Grande do Sul	1	0
7629956645117822578	1	1	x	x	x	0
2279396669392046266	1	1	Belo Horizonte	State of Minas Gerais	1	0
8955000332982308713	0	1	x	x	x	0
5296727347886994574	0	0	x	x	x	0
-6559099339163188820	0	1	x	State of Goiás	1	1
2399310091391958273	1	0	Lisbon	Lisbon	0	0
-8230562466417978119	1	1	x	x	0	0
